ius,rubro,texto,tribunal,sourceUrl,sourceVersion,publicationDate,tariffCode
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8403.10.01
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8403.90.01
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8404.10.01
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8404.20.01
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8404.90.01
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8405.10.01
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8405.10.02
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8405.10.99
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8405.90.01
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8406.10.01
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8406.10.99
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8406.81.01
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8406.82.01
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8406.82.99
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8406.90.01
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8406.90.02
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8406.90.99
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8407.10.01
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8407.21.02
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8407.29.01
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8407.29.99
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8407.31.01
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8407.31.99
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8407.32.02
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8407.32.99
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8407.33.04
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8407.34.03
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8407.90.91
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8408.10.01
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8408.10.99
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8408.20.01
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8408.90.01
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8408.90.99
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8409.10.01
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8409.91.05
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8409.91.11
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8409.91.99
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8409.99.01
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8409.99.02
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8409.99.03
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,8501.10.10
2024101,CLASIFICACIÓN ARANCELARIA. NOTAS EXPLICATIVAS DE LA LIGIE.,"Las Notas Explicativas de la Tarifa Arancelaria constituyen la interpretación oficial y auténtica del Sistema Armonizado de Designación y Codificación de Mercancías, emanadas de la Organización Mundial de Aduanas, y resultan de observancia obligatoria para determinar el alcance y significado de las partidas y subpartidas arancelarias.",Segunda Sala de la Suprema Corte de Justicia de la Nación,https://sjf2.scjn.gob.mx/detalle/tesis/2024101,SJF-10a-Epoca-2024,2024-03-15,9001.10.02
