countryCode,code,nico,description,generalRate,rateUnit,validFrom,validTo,sourceVersion,sourceUrl
MX,4820.20.01,,Cuadernos.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,4905.90.01,,Esferas.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,4905.90.02,,"Cartas geográficas, topográficas o náuticas; mapas murales.",,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,4906.00.01,,"Planos y dibujos originales hechos a mano, de arquitectura, ingeniería, industriales, comerciales, topográficos o similares; textos manuscritos; reproducciones fotográficas sobre papel sensibilizado y copias con papel carbón (carbónico), de los planos, dibujos o textos antes mencionados.",,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,4908.90.99,,Las demás.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,4911.91.03,,"Terapéutico-pedagógicos, reconocibles como diseñados exclusivamente para instituciones de educación especial o similares.",,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,5208.19.91,,Los demás tejidos.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,5208.32.01,,"De ligamento tafetán, de peso superior a 100 g/m².",,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,5208.39.91,,Los demás tejidos.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,5208.42.01,,"De ligamento tafetán, de peso superior a 100 g/m².",,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,5209.49.91,,Los demás tejidos.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,5211.19.91,,Los demás tejidos.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,5211.42.04,,"Tejidos de mezclilla (""denim"").",,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,5211.43.91,,"Los demás tejidos de ligamento sarga, incluido el cruzado, de curso inferior o igual a 4.",,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,5407.61.06,,Con un contenido de filamentos de poliéster sin texturar superior o igual al 85% en peso.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,5512.11.05,,Crudos o blanqueados.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,5512.19.99,,Los demás.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,5513.13.91,,Los demás tejidos de fibras discontinuas de poliéster.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,5513.29.91,,Los demás tejidos.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,5513.39.91,,Los demás tejidos.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,5515.19.99,,Los demás.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,5804.10.01,,"Tul, tul-bobinot y tejidos de mallas anudadas.",,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,6405.90.99,,Los demás.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,6504.00.01,,"Sombreros y demás tocados, trenzados o fabricados por unión de tiras de cualquier materia, incluso guarnecidos.",,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,6505.00.04,,"Sombreros y demás tocados, de punto o confeccionados con encaje, fieltro u otro producto textil, en pieza (pero no en tiras), incluso guarnecidos; redecillas para el cabello, de cualquier materia, incluso guarnecidas.",,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,6811.40.91,,"Los demás tubos, fundas y accesorios de tubería.",,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,6811.40.99,,Las demás.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,6812.99.02,,Amianto (asbesto) en fibras trabajado; mezclas a base de amianto o a base de amianto y carbonato de magnesio.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,6812.99.03,,Hilados.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,6812.99.05,,"Tejidos, incluso de punto.",,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,6812.99.06,,"Amianto (asbesto) y elastómeros comprimidos, para juntas o empaquetaduras, en hojas o rollos, excepto lo comprendido en la fracción arancelaria 6812.99.02.",,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,6812.99.99,,Las demás.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,6907.21.02,,Con un coeficiente de absorción de agua inferior o igual al 0.5% en peso.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,6907.22.02,,"Con un coeficiente de absorción de agua superior al 0.5% pero inferior o igual al 10%, en peso.",,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,6907.23.02,,Con un coeficiente de absorción de agua superior al 10% en peso.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,6907.30.01,,"Cubos, dados y artículos similares para mosaicos, excepto los de la subpartida 6907.40.",,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,6907.40.01,,Piezas de acabado.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7007.11.99,,Los demás.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7007.21.99,,Los demás.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7009.91.99,,Los demás.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7118.10.01,,"Monedas sin curso legal, excepto las de oro.",,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7202.11.01,,Con un contenido de carbono superior al 2% en peso.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7202.19.99,,Los demás.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7202.30.01,,Ferro-sílico-manganeso.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7210.70.02,,"Pintados, barnizados o revestidos de plástico.",,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7212.40.04,,"Pintados, barnizados o revestidos de plástico.",,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7216.61.01,,"Perfiles en forma de H, I, L, T, U y Z, cuyo espesor no exceda a 23 cm, excepto lo comprendido en la fracción arancelaria 7216.61.02.",,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7228.30.01,,En aceros grado herramienta.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7304.19.03,,"Tubos laminados en caliente, sin recubrimiento u otros trabajos de superficie, incluidos los tubos laminados en caliente barnizados o laqueados: de diámetro exterior superior a 406.4 mm y espesor de pared superior o igual a 9.52 mm sin exceder de 31.75 mm.",,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7304.22.04,,Tubos de perforación de acero inoxidable.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7304.23.04,,"Tubos de perforación (""Drill pipe""), laminados en caliente, con diámetro exterior superior o igual a 60.3 mm sin exceder de 168.3 mm, con extremos roscados.",,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7304.23.99,,Los demás.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7304.39.02,,"Tubos llamados ""mecánicos"" o ""estructurales"", laminados en caliente, sin recubrimiento u otros trabajos de superficie, incluidos los tubos llamados ""mecánicos"" o ""estructurales"", laminados en caliente, laqueados o barnizados: de diámetro exterior superior a 114.3 mm sin exceder de 355.6 mm y espesor de pared superior o igual a 6.35 mm sin exceder de 38.1 mm.",,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7304.39.04,,"Barras huecas laminadas en caliente, de diámetro exterior superior a 50 mm sin exceder de 300 mm.",,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7305.39.99,,Los demás.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7307.22.02,,"Codos, curvas y manguitos, roscados.",,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7307.23.99,,Los demás.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7310.29.99,,Los demás.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7315.12.91,,Las demás cadenas.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7315.82.91,,"Las demás cadenas, de eslabones soldados.",,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7317.00.99,,Los demás.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7318.12.91,,Los demás tornillos para madera.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7318.14.01,,Tornillos taladradores.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7318.15.04,,"Tornillos con diámetro inferior a 6.4 mm (¼ pulgada) y longitud inferior a 50.8 mm (2 pulgadas), excepto las de acero inoxidable y las reconocibles para naves aéreas o uso automotriz.",,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7318.15.99,,Los demás.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7318.16.06,,Tuercas.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7318.19.99,,Los demás.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7318.22.91,,Las demás arandelas.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7318.23.02,,Remaches.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7318.24.03,,Pasadores y chavetas.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7318.29.99,,Los demás.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7321.11.91,,"Las demás cocinas, excepto portátiles.",,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7322.19.01,,Para naves aéreas.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7323.10.01,,"Lana de hierro o acero; esponjas, estropajos, guantes y artículos similares para fregar, lustrar o usos análogos.",,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7323.93.05,,De acero inoxidable.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7323.94.05,,"De hierro o acero, esmaltados.",,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7323.99.99,,Los demás.,,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
MX,7324.10.01,,"Fregaderos (piletas de lavar) y lavabos, de acero inoxidable.",,,2026-04-27,,SNICE-TIGIE-MOD-ABRIL-2026,https://www.snice.gob.mx/~oracle/SNICE_DOCS/MODIFICACIONES-ABRIL2026-LIGIE_20260427-20260427.xlsx
